poverty_strata,allocation_residual
Medium,0.07369600477314281
Medium,-0.47688705456433367
High (top 25%),-0.9222323648016667
High (top 25%),-1.0845444528919144
Medium,-0.814895951997748
Medium,-0.7892089291589724
Medium,-0.7672455504045576
Low (bottom 25%),-1.5923181632934889
Medium,-1.4453349361636545
Medium,-0.5246681994964167
High (top 25%),-1.0413407717164804
Medium,1.301699326504465
Low (bottom 25%),0.46012312878829487
Low (bottom 25%),0.39635438106991805
Low (bottom 25%),0.5686427210693304
Low (bottom 25%),0.42943714781070125
High (top 25%),-0.4840055043633063
Low (bottom 25%),0.26994945822439537
Medium,-0.4681184755527126
Low (bottom 25%),0.3562576726103812
Low (bottom 25%),0.03804128840608464
Medium,-0.49390373099126106
Medium,-0.15131312772643904
Medium,-0.06484836607105961
Medium,-0.540906939309424
Medium,-0.22836222040269372
High (top 25%),-0.5602875337607491
Low (bottom 25%),-1.3958811225045007
High (top 25%),-1.8234705335836345
Medium,-2.2360438896803476
High (top 25%),-1.0787826190034735
Medium,-3.5512056159822167
Medium,-2.4996466831168305
Medium,-2.404740610949136
High (top 25%),-2.306663204478085
Low (bottom 25%),-3.765984446873411
Medium,-4.0637827456189095
Medium,-3.069937205184972
Medium,-3.09282915923735
High (top 25%),-3.9113981089475436
Low (bottom 25%),-1.985818102300881
Low (bottom 25%),-1.7912127898657495
High (top 25%),0.9622950703516515
Low (bottom 25%),-1.726799756841728
Low (bottom 25%),-1.3950267292971354
Low (bottom 25%),-1.6235926469612632
Low (bottom 25%),0.5960834610097333
Medium,-3.7180222640764438
High (top 25%),0.45093510282930005
Medium,-0.3260828691350262
High (top 25%),0.706539647728266
Low (bottom 25%),-1.1783385912748767
Low (bottom 25%),-0.8336312220618317
Medium,-0.4563027387580546
High (top 25%),0.9444478549904959
Low (bottom 25%),-1.4124010152477036
Medium,-0.735801304759745
Low (bottom 25%),-0.8442083069990279
Medium,-0.19230265322474724
High (top 25%),0.018616493306783475
High (top 25%),0.5587991430293503
Medium,1.660619951075954
Medium,-3.390349568529875
High (top 25%),-0.27269363471928826
High (top 25%),-0.8154768842168914
Medium,-3.0367309791729875
